Date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK
2020-03-16,54.400001525878906,78.69999694824219,13.980952262878418,14.199999809265137,44.75,52.75,4.323451042175293,16.979999542236328,138.5,34.400001525878906
2020-03-17,53.099998474121094,78.3499984741211,14.190476417541504,13.800000190734863,45.5,51.95000076293945,4.2754130363464355,16.540000915527344,132.0,33.54999923706055
2020-03-18,52.650001525878906,77.5,14.266666412353516,13.859999656677246,46.5,52.0,4.2369818687438965,16.600000381469727,139.1999969482422,34.29999923706055
2020-03-19,50.900001525878906,74.69999694824219,14.095237731933594,13.0600004196167,44.900001525878906,50.599998474121094,4.1120829582214355,15.920000076293945,138.5,32.54999923706055
2020-03-20,49.75,71.3499984741211,13.14285659790039,13.199999809265137,47.0,46.25,3.9775750637054443,14.9399995803833,134.60000610351562,31.350000381469727
2020-03-23,47.599998474121094,68.5,12.190476417541504,13.0,44.849998474121094,44.0,3.8622829914093018,14.640000343322754,128.39999389648438,29.0
2020-03-24,48.349998474121094,68.5999984741211,11.790475845336914,13.640000343322754,45.20000076293945,44.45000076293945,3.9007139205932617,15.539999961853027,130.5,28.600000381469727
2020-03-25,50.0,70.25,12.114285469055176,13.979999542236328,46.599998474121094,46.599998474121094,4.025613784790039,16.18000030517578,135.5,29.75
2020-03-26,51.650001525878906,72.0,12.076189994812012,14.760000228881836,45.95000076293945,46.5,4.035221099853516,16.860000610351562,138.8000030517578,29.799999237060547
2020-03-27,53.45000076293945,71.5999984741211,12.0,14.34000015258789,46.150001525878906,46.5,4.092866897583008,16.700000762939453,134.5,29.450000762939453
2020-03-30,52.95000076293945,71.5999984741211,11.733332633972168,13.680000305175781,45.150001525878906,46.25,4.064043998718262,15.84000015258789,132.5,29.200000762939453
2020-03-31,52.29999923706055,71.69999694824219,12.171427726745605,13.880000114440918,44.900001525878906,46.79999923706055,4.102475166320801,16.34000015258789,136.0,29.549999237060547
2020-04-01,53.29999923706055,71.80000305175781,12.571428298950195,13.699999809265137,41.70000076293945,46.75,4.0832600593566895,16.760000228881836,130.8000030517578,29.950000762939453
2020-04-02,52.650001525878906,72.0,12.571428298950195,13.779999732971191,39.20000076293945,46.650001525878906,4.169729232788086,16.540000915527344,131.1999969482422,29.700000762939453
2020-04-03,52.79999923706055,75.30000305175781,12.457141876220703,13.800000190734863,38.29999923706055,47.5,4.227375030517578,16.780000686645508,134.3000030517578,30.100000381469727
2020-04-06,56.0,78.19999694824219,13.104761123657227,14.34000015258789,39.20000076293945,49.54999923706055,4.381096839904785,16.860000610351562,138.8000030517578,31.299999237060547
2020-04-07,57.75,79.80000305175781,13.29523754119873,14.760000228881836,40.29999923706055,50.45000076293945,4.352273941040039,17.299999237060547,139.8000030517578,32.0
2020-04-08,57.25,79.94999694824219,13.2380952835083,14.819999694824219,41.0,50.650001525878906,4.371490001678467,17.459999084472656,137.8000030517578,32.04999923706055
2020-04-09,57.79999923706055,79.9000015258789,13.428570747375488,15.140000343322754,41.04999923706055,50.599998474121094,4.371490001678467,17.700000762939453,138.60000610351562,32.25
